,tag_id,value,time_delta
212315,1566998321804,320.72,0 days 00:00:00.550000
212319,1566998321804,319.8,0 days 00:00:00.560000
212323,1566998321804,319.91999999999996,0 days 00:00:00.570000
212327,1566998321804,319.0,0 days 00:00:00.580000
212331,1566998321804,318.63,0 days 00:00:00.590000
212335,1566998321804,317.65,0 days 00:00:00.600000
212339,1566998321804,317.44,0 days 00:00:00.610000
212343,1566998321804,316.98,0 days 00:00:00.620000
212347,1566998321804,316.12,0 days 00:00:00.630000
212351,1566998321804,315.93,0 days 00:00:00.640000
212355,1566998321804,315.63,0 days 00:00:00.650000
212359,1566998321804,314.7,0 days 00:00:00.660000
212363,1566998321804,314.21000000000004,0 days 00:00:00.670000
212367,1566998321804,313.45,0 days 00:00:00.680000
212371,1566998321804,313.14,0 days 00:00:00.690000
212375,1566998321804,312.95,0 days 00:00:00.700000
212379,1566998321804,312.03,0 days 00:00:00.710000
212383,1566998321804,311.78999999999996,0 days 00:00:00.720000
212387,1566998321804,311.94,0 days 00:00:00.730000
212391,1566998321804,311.97,0 days 00:00:00.740000
212395,1566998321804,310.68,0 days 00:00:00.750000
212399,1566998321804,310.93,0 days 00:00:00.760000
212403,1566998321804,310.9,0 days 00:00:00.770000
212407,1566998321804,310.78,0 days 00:00:00.780000
212411,1566998321804,310.71000000000004,0 days 00:00:00.790000
212415,1566998321804,263.62,0 days 00:00:00.800000
212419,1566998321804,264.05,0 days 00:00:00.810000
212423,1566998321804,264.08000000000004,0 days 00:00:00.820000
212427,1566998321804,263.44,0 days 00:00:00.830000
212431,1566998321804,263.38,0 days 00:00:00.840000
212435,1566998321804,263.38,0 days 00:00:00.850000
212439,1566998321804,262.73,0 days 00:00:00.860000
212443,1566998321804,262.78999999999996,0 days 00:00:00.870000
212447,1566998321804,262.43,0 days 00:00:00.880000
212451,1566998321804,261.63,0 days 00:00:00.890000
212455,1566998321804,261.63,0 days 00:00:00.900000
212459,1566998321804,261.72,0 days 00:00:00.910000
212463,1566998321804,262.09000000000003,0 days 00:00:00.920000
212467,1566998321804,262.64,0 days 00:00:00.930000
212471,1566998321804,263.38,0 days 00:00:00.940000
212475,1566998321804,263.5,0 days 00:00:00.950000
212479,1566998321804,264.6,0 days 00:00:00.960000
212483,1566998321804,267.18,0 days 00:00:00.970000
212487,1566998321804,269.39,0 days 00:00:00.980000
212491,1566998321804,273.14,0 days 00:00:00.990000
212495,1566998321804,258.68,0 days 00:00:01
212499,1566998321804,278.08000000000004,0 days 00:00:01.010000
212503,1566998321804,280.11,0 days 00:00:01.020000
212507,1566998321804,283.33000000000004,0 days 00:00:01.030000
212511,1566998321804,282.59000000000003,0 days 00:00:01.040000
212515,1566998321804,283.64,0 days 00:00:01.050000
212519,1566998321804,283.55,0 days 00:00:01.060000
212523,1566998321804,285.16999999999996,0 days 00:00:01.070000
212527,1566998321804,286.09000000000003,0 days 00:00:01.080000
212531,1566998321804,285.78999999999996,0 days 00:00:01.090000
212535,1566998321804,285.78999999999996,0 days 00:00:01.100000
212539,1566998321804,285.53999999999996,0 days 00:00:01.110000
212543,1566998321804,284.9,0 days 00:00:01.120000
212547,1566998321804,285.26,0 days 00:00:01.130000
212551,1566998321804,284.28,0 days 00:00:01.140000
212555,1566998321804,284.03999999999996,0 days 00:00:01.150000
212559,1566998321804,283.7,0 days 00:00:01.160000
212563,1566998321804,283.90999999999997,0 days 00:00:01.170000
212567,1566998321804,282.53,0 days 00:00:01.180000
212571,1566998321804,282.69,0 days 00:00:01.190000
212575,1566998321804,281.3,0 days 00:00:01.200000
212579,1566998321804,280.38,0 days 00:00:01.210000
212583,1566998321804,280.72,0 days 00:00:01.220000
212587,1566998321804,280.02,0 days 00:00:01.230000
212591,1566998321804,280.2,0 days 00:00:01.240000
212595,1566998321804,278.94,0 days 00:00:01.250000
212599,1566998321804,279.15999999999997,0 days 00:00:01.260000
212603,1566998321804,278.73,0 days 00:00:01.270000
212607,1566998321804,277.01,0 days 00:00:01.280000
212611,1566998321804,276.49,0 days 00:00:01.290000
212615,1566998321804,276.49,0 days 00:00:01.300000
212619,1566998321804,275.03999999999996,0 days 00:00:01.310000
212623,1566998321804,275.03999999999996,0 days 00:00:01.320000
212627,1566998321804,274.34000000000003,0 days 00:00:01.330000
212631,1566998321804,274.61,0 days 00:00:01.340000
212635,1566998321804,274.27,0 days 00:00:01.350000
212639,1566998321804,273.53999999999996,0 days 00:00:01.360000
212643,1566998321804,272.62,0 days 00:00:01.370000
212647,1566998321804,272.22,0 days 00:00:01.380000
212651,1566998321804,272.28,0 days 00:00:01.390000
212655,1566998321804,271.94,0 days 00:00:01.400000
212659,1566998321804,270.47,0 days 00:00:01.410000
212663,1566998321804,270.22,0 days 00:00:01.420000
212667,1566998321804,270.44,0 days 00:00:01.430000
212671,1566998321804,268.47,0 days 00:00:01.440000
212675,1566998321804,269.21000000000004,0 days 00:00:01.450000
212679,1566998321804,268.5,0 days 00:00:01.460000
212683,1566998321804,268.5,0 days 00:00:01.470000
212687,1566998321804,268.69,0 days 00:00:01.480000
212691,1566998321804,260.83000000000004,0 days 00:00:01.490000
212695,1566998321804,267.58000000000004,0 days 00:00:01.500000
212699,1566998321804,268.07,0 days 00:00:01.510000
212703,1566998321804,267.86,0 days 00:00:01.520000
212707,1566998321804,260.8,0 days 00:00:01.530000
212711,1566998321804,266.90999999999997,0 days 00:00:01.540000
212715,1566998321804,266.69,0 days 00:00:01.550000
212719,1566998321804,266.48,0 days 00:00:01.560000
212723,1566998321804,265.37,0 days 00:00:01.570000
212727,1566998321804,265.22,0 days 00:00:01.580000
212731,1566998321804,264.90999999999997,0 days 00:00:01.590000
212735,1566998321804,265.07,0 days 00:00:01.600000
212739,1566998321804,262.03,0 days 00:00:01.610000
212743,1566998321804,262.21000000000004,0 days 00:00:01.620000
212747,1566998321804,262.24,0 days 00:00:01.630000
212751,1566998321804,262.46000000000004,0 days 00:00:01.640000
212755,1566998321804,262.36,0 days 00:00:01.650000
212759,1566998321804,262.33000000000004,0 days 00:00:01.660000
212763,1566998321804,262.21000000000004,0 days 00:00:01.670000
212767,1566998321804,262.52,0 days 00:00:01.680000
212771,1566998321804,262.85,0 days 00:00:01.690000
212775,1566998321804,262.95,0 days 00:00:01.700000
212779,1566998321804,263.56,0 days 00:00:01.710000
212783,1566998321804,264.53999999999996,0 days 00:00:01.720000
212787,1566998321804,264.33000000000004,0 days 00:00:01.730000
212791,1566998321804,267.64,0 days 00:00:01.740000
212795,1566998321804,268.65999999999997,0 days 00:00:01.750000
212799,1566998321804,272.19,0 days 00:00:01.760000
212803,1566998321804,267.89,0 days 00:00:01.770000
212807,1566998321804,260.55,0 days 00:00:01.780000
212811,1566998321804,261.65999999999997,0 days 00:00:01.790000
212815,1566998321804,261.87,0 days 00:00:01.800000
212819,1566998321804,261.01,0 days 00:00:01.810000
212823,1566998321804,261.78,0 days 00:00:01.820000
212827,1566998321804,262.95,0 days 00:00:01.830000
212831,1566998321804,264.6,0 days 00:00:01.840000
212835,1566998321804,264.97,0 days 00:00:01.850000
212839,1566998321804,264.66999999999996,0 days 00:00:01.860000
212843,1566998321804,264.7,0 days 00:00:01.870000
212847,1566998321804,265.59000000000003,0 days 00:00:01.880000
212851,1566998321804,266.14,0 days 00:00:01.890000
212855,1566998321804,266.53999999999996,0 days 00:00:01.900000
212859,1566998321804,266.2,0 days 00:00:01.910000
212863,1566998321804,266.26,0 days 00:00:01.920000
212867,1566998321804,266.14,0 days 00:00:01.930000
212871,1566998321804,266.16999999999996,0 days 00:00:01.940000
212875,1566998321804,266.90999999999997,0 days 00:00:01.950000
212879,1566998321804,265.96000000000004,0 days 00:00:01.960000
212883,1566998321804,265.91999999999996,0 days 00:00:01.970000
212887,1566998321804,265.99,0 days 00:00:01.980000
212891,1566998321804,265.37,0 days 00:00:01.990000
212895,1566998321804,265.65,0 days 00:00:02
212899,1566998321804,265.56,0 days 00:00:02.010000
212903,1566998321804,265.28,0 days 00:00:02.020000
212907,1566998321804,265.22,0 days 00:00:02.030000
212911,1566998321804,264.97,0 days 00:00:02.040000
212915,1566998321804,264.05,0 days 00:00:02.050000
212919,1566998321804,264.05,0 days 00:00:02.060000
212923,1566998321804,264.33000000000004,0 days 00:00:02.070000
212927,1566998321804,264.02,0 days 00:00:02.080000
212931,1566998321804,263.28,0 days 00:00:02.090000
212935,1566998321804,263.32,0 days 00:00:02.100000
212939,1566998321804,263.81,0 days 00:00:02.110000
212943,1566998392352,309.78999999999996,0 days 00:00:00
212947,1566998392352,309.49,0 days 00:00:00.010000
212951,1566998392352,309.46000000000004,0 days 00:00:00.020000
212955,1566998392352,309.41999999999996,0 days 00:00:00.030000
212959,1566998392352,308.93,0 days 00:00:00.040000
212963,1566998392352,309.03,0 days 00:00:00.050000
212967,1566998392352,308.87,0 days 00:00:00.060000
212971,1566998392352,308.69,0 days 00:00:00.070000
212975,1566998392352,310.1,0 days 00:00:00.080000
212979,1566998392352,309.91999999999996,0 days 00:00:00.090000
212983,1566998392352,310.38,0 days 00:00:00.100000
212987,1566998392352,310.38,0 days 00:00:00.110000
212991,1566998392352,310.74,0 days 00:00:00.120000
212995,1566998392352,311.90999999999997,0 days 00:00:00.130000
212999,1566998392352,313.72,0 days 00:00:00.140000
213003,1566998392352,314.12,0 days 00:00:00.150000
213007,1566998392352,314.98,0 days 00:00:00.160000
213011,1566998392352,316.88,0 days 00:00:00.170000
213015,1566998392352,309.98,0 days 00:00:00.180000
213019,1566998392352,329.03999999999996,0 days 00:00:00.190000
213023,1566998392352,330.7,0 days 00:00:00.200000
213027,1566998392352,332.76,0 days 00:00:00.210000
213031,1566998392352,333.12,0 days 00:00:00.220000
213035,1566998392352,335.58000000000004,0 days 00:00:00.230000
213039,1566998392352,336.84000000000003,0 days 00:00:00.240000
213043,1566998392352,337.18,0 days 00:00:00.250000
213047,1566998392352,337.48,0 days 00:00:00.260000
213051,1566998392352,337.41999999999996,0 days 00:00:00.270000
213055,1566998392352,337.73,0 days 00:00:00.280000
213059,1566998392352,337.61,0 days 00:00:00.290000
213063,1566998392352,337.66999999999996,0 days 00:00:00.300000
213067,1566998392352,337.64,0 days 00:00:00.310000
213071,1566998392352,337.41999999999996,0 days 00:00:00.320000
213075,1566998392352,336.53,0 days 00:00:00.330000
213079,1566998392352,336.15999999999997,0 days 00:00:00.340000
213083,1566998392352,334.97,0 days 00:00:00.350000
213087,1566998392352,333.8,0 days 00:00:00.360000
213091,1566998392352,333.89,0 days 00:00:00.370000
213095,1566998392352,332.6,0 days 00:00:00.380000
213099,1566998392352,332.63,0 days 00:00:00.390000
213103,1566998392352,331.15999999999997,0 days 00:00:00.400000
213107,1566998392352,330.41999999999996,0 days 00:00:00.410000
213111,1566998392352,329.26,0 days 00:00:00.420000
213115,1566998392352,328.61,0 days 00:00:00.430000
213119,1566998392352,327.87,0 days 00:00:00.440000
213123,1566998392352,326.65,0 days 00:00:00.450000
213127,1566998392352,326.37,0 days 00:00:00.460000
213131,1566998392352,325.45,0 days 00:00:00.470000
213135,1566998392352,324.25,0 days 00:00:00.480000
213139,1566998392352,324.31,0 days 00:00:00.490000
213143,1566998392352,322.9,0 days 00:00:00.500000
213147,1566998392352,322.1,0 days 00:00:00.510000
213151,1566998392352,322.19,0 days 00:00:00.520000
213155,1566998392352,320.65999999999997,0 days 00:00:00.530000
213159,1566998392352,320.40999999999997,0 days 00:00:00.540000
213163,1566998392352,319.59000000000003,0 days 00:00:00.550000
213167,1566998392352,318.7,0 days 00:00:00.560000
213171,1566998392352,318.73,0 days 00:00:00.570000
213175,1566998392352,317.5,0 days 00:00:00.580000
213179,1566998392352,317.28,0 days 00:00:00.590000
213183,1566998392352,316.18,0 days 00:00:00.600000
213187,1566998392352,316.33000000000004,0 days 00:00:00.610000
213191,1566998392352,315.40999999999997,0 days 00:00:00.620000
213195,1566998392352,315.03999999999996,0 days 00:00:00.630000
213199,1566998392352,314.61,0 days 00:00:00.640000
213203,1566998392352,313.84000000000003,0 days 00:00:00.650000
213207,1566998392352,313.72,0 days 00:00:00.660000
213211,1566998392352,312.52,0 days 00:00:00.670000
213215,1566998392352,312.34000000000003,0 days 00:00:00.680000
213219,1566998392352,312.37,0 days 00:00:00.690000
213223,1566998392352,312.25,0 days 00:00:00.700000
213227,1566998392352,311.36,0 days 00:00:00.710000
213231,1566998392352,311.16999999999996,0 days 00:00:00.720000
213235,1566998392352,311.27,0 days 00:00:00.730000
213239,1566998392352,308.87,0 days 00:00:00.740000
213243,1566998392352,310.01,0 days 00:00:00.750000
213247,1566998392352,309.91999999999996,0 days 00:00:00.760000
213251,1566998392352,309.91999999999996,0 days 00:00:00.770000
213255,1566998392352,309.88,0 days 00:00:00.780000
213259,1566998392352,309.91999999999996,0 days 00:00:00.790000
213263,1566998392352,254.32,0 days 00:00:00.800000
213267,1566998392352,254.26,0 days 00:00:00.810000
213271,1566998392352,254.23,0 days 00:00:00.820000
213275,1566998392352,254.78,0 days 00:00:00.830000
213279,1566998392352,254.9,0 days 00:00:00.840000
213283,1566998392352,254.57,0 days 00:00:00.850000
213287,1566998392352,254.93,0 days 00:00:00.860000
213291,1566998392352,255.06,0 days 00:00:00.870000
213295,1566998392352,255.7,0 days 00:00:00.880000
213299,1566998392352,255.73,0 days 00:00:00.890000
213303,1566998392352,257.05,0 days 00:00:00.900000
213307,1566998392352,258.43,0 days 00:00:00.910000
213311,1566998392352,259.26,0 days 00:00:00.920000
213315,1566998392352,261.2,0 days 00:00:00.930000
213319,1566998392352,263.38,0 days 00:00:00.940000
213323,1566998392352,264.51,0 days 00:00:00.950000
213327,1566998392352,266.90999999999997,0 days 00:00:00.960000
213331,1566998392352,269.3,0 days 00:00:00.970000
213335,1566998392352,271.08000000000004,0 days 00:00:00.980000
213339,1566998392352,273.63,0 days 00:00:00.990000
213343,1566998392352,252.29,0 days 00:00:01
213347,1566998392352,263.22,0 days 00:00:01.010000
213351,1566998392352,284.65,0 days 00:00:01.020000
213355,1566998392352,285.97,0 days 00:00:01.030000
213359,1566998392352,285.73,0 days 00:00:01.040000
213363,1566998392352,286.77,0 days 00:00:01.050000
213367,1566998392352,286.58000000000004,0 days 00:00:01.060000
213371,1566998392352,288.0,0 days 00:00:01.070000
213375,1566998392352,288.12,0 days 00:00:01.080000
213379,1566998392352,288.46000000000004,0 days 00:00:01.090000
213383,1566998392352,288.52,0 days 00:00:01.100000
213387,1566998392352,288.66999999999996,0 days 00:00:01.110000
213391,1566998392352,287.9,0 days 00:00:01.120000
213395,1566998392352,286.8,0 days 00:00:01.130000
213399,1566998392352,286.68,0 days 00:00:01.140000
213403,1566998392352,287.6,0 days 00:00:01.150000
213407,1566998392352,286.52,0 days 00:00:01.160000
213411,1566998392352,285.53999999999996,0 days 00:00:01.170000
213415,1566998392352,285.02,0 days 00:00:01.180000
213419,1566998392352,284.84000000000003,0 days 00:00:01.190000
213423,1566998392352,284.56,0 days 00:00:01.200000
213427,1566998392352,283.94,0 days 00:00:01.210000
213431,1566998392352,284.15999999999997,0 days 00:00:01.220000
213435,1566998392352,282.44,0 days 00:00:01.230000
213439,1566998392352,282.35,0 days 00:00:01.240000
213443,1566998392352,281.77,0 days 00:00:01.250000
213447,1566998392352,281.43,0 days 00:00:01.260000
213451,1566998392352,280.38,0 days 00:00:01.270000
213455,1566998392352,279.83000000000004,0 days 00:00:01.280000
213459,1566998392352,278.97,0 days 00:00:01.290000
213463,1566998392352,278.48,0 days 00:00:01.300000
213467,1566998392352,278.48,0 days 00:00:01.310000
213471,1566998392352,277.34000000000003,0 days 00:00:01.320000
213475,1566998392352,276.73,0 days 00:00:01.330000
213479,1566998392352,276.61,0 days 00:00:01.340000
213483,1566998392352,275.81,0 days 00:00:01.350000
213487,1566998392352,274.7,0 days 00:00:01.360000
213491,1566998431720,340.91999999999996,0 days 00:00:00
213495,1566998431720,341.57,0 days 00:00:00.010000
213499,1566998431720,341.65999999999997,0 days 00:00:00.020000
213503,1566998431720,341.38,0 days 00:00:00.030000
213507,1566998431720,340.46000000000004,0 days 00:00:00.040000
213511,1566998431720,340.15,0 days 00:00:00.050000
213515,1566998431720,340.09000000000003,0 days 00:00:00.060000
213519,1566998431720,339.88,0 days 00:00:00.070000
213523,1566998431720,338.68,0 days 00:00:00.080000
213527,1566998431720,337.61,0 days 00:00:00.090000
213531,1566998431720,336.9,0 days 00:00:00.100000
213535,1566998431720,336.53,0 days 00:00:00.110000
213539,1566998431720,335.66999999999996,0 days 00:00:00.120000
213543,1566998431720,334.65999999999997,0 days 00:00:00.130000
213547,1566998431720,333.61,0 days 00:00:00.140000
213551,1566998431720,333.49,0 days 00:00:00.150000
213555,1566998431720,332.16999999999996,0 days 00:00:00.160000
213559,1566998431720,331.01,0 days 00:00:00.170000
213563,1566998431720,330.05,0 days 00:00:00.180000
213567,1566998431720,329.01,0 days 00:00:00.190000
213571,1566998431720,328.7,0 days 00:00:00.200000
213575,1566998431720,327.38,0 days 00:00:00.210000
213579,1566998431720,326.4,0 days 00:00:00.220000
